Sale_ID,Property_ID,Customer_ID,Agent_ID,Listing_Date,Sale_Date,Days_On_Market,Payment_Method,Loan_Approved,Sale_Status
S18860,P19970,C13112,A0376,7/30/2024,12/11/2024,134,Home Loan,Yes,Completed
S18861,P13067,C17614,A0250,3/12/2025,5/27/2025,76,Bank Loan,Yes,Completed
S18862,P04703,C06691,A0004,10/3/2022,6/16/2026,1352,RTGS,No,Completed
S18863,P05421,C08257,A0376,11/23/2025,12/31/2025,38,RTGS,Yes,Completed
S18864,P20630,C00996,A0379,9/13/2023,8/6/2025,693,UPI,Yes,Completed
S18865,P14777,C12629,A0273,3/2/2026,5/27/2026,86,Bank Loan,Yes,Completed
S18866,P02958,C05873,A0279,8/4/2024,10/23/2025,445,Bank Loan,No,Completed
S18867,P19755,C12942,A0073,12/13/2023,1/25/2026,774,RTGS,No,Completed
S18868,P12960,C10647,A0492,2/10/2023,1/16/2026,1071,Cash,Yes,Completed
S18869,P08039,C15132,A0007,11/29/2025,5/18/2026,170,Bank Loan,Yes,Completed
S18870,P11570,C17458,A0223,10/1/2022,1/23/2023,114,RTGS,No,Completed
S18871,P21772,C05148,A0336,10/4/2025,5/27/2026,235,Cash,Yes,Completed
S18872,P11494,C05532,A0107,1/10/2023,2/5/2026,1122,Cash,No,Completed
S18873,P25528,C08064,A0359,9/2/2022,1/30/2026,1246,Bank Loan,No,Completed
S18874,P26890,C00218,A0386,12/16/2021,1/9/2025,1120,UPI,Yes,Completed
S18875,P15434,C12872,A0214,9/4/2022,9/12/2025,1104,Bank Loan,Yes,Completed
S18876,P06492,C08407,A0114,7/23/2021,10/15/2021,84,UPI,Yes,Completed
S18877,P18976,C06119,A0289,5/8/2025,3/4/2026,300,RTGS,No,Completed
S18878,P13912,C01046,A0473,5/13/2024,11/21/2024,192,Home Loan,No,Completed
S18879,P08484,C13258,A0207,2/8/2025,3/6/2026,391,RTGS,No,Completed
S18880,P00256,C17839,A0065,3/17/2026,5/18/2026,62,Bank Loan,No,Pending
S18881,P07985,C09430,A0168,4/29/2023,10/24/2025,909,Bank Loan,No,Completed
S18882,P15168,C05842,A0441,5/28/2024,10/11/2025,501,Bank Loan,No,Completed
S18883,P21975,C00697,A0478,11/26/2021,6/13/2025,1295,Home Loan,Yes,Pending
S18884,P18192,C18610,A0210,5/30/2024,8/4/2024,66,Bank Loan,No,Completed
S18885,P21399,C13248,A0352,9/27/2023,4/23/2024,209,Home Loan,No,Completed
S18886,P00347,C00063,A0259,3/6/2023,6/8/2024,460,Home Loan,Yes,Completed
S18887,P09099,C14391,A0311,6/14/2022,10/1/2024,840,NEFT,Yes,Completed
S18888,P17932,C18615,A0247,12/13/2022,3/3/2025,811,UPI,Yes,Completed
S18889,P24048,C11025,A0360,2/19/2026,2/25/2026,6,RTGS,No,Completed
S18890,P05257,C12184,A0419,9/4/2025,5/31/2026,269,UPI,Yes,Completed
S18891,P03296,C06924,A0348,8/12/2024,1/29/2026,535,UPI,Yes,Completed
S18892,P11694,C03496,A0186,5/15/2024,8/31/2025,473,Bank Loan,No,Completed
S18893,P09864,C19466,A0151,12/8/2024,3/20/2025,102,RTGS,Yes,Completed
S18894,P02575,C00284,A0042,2/1/2025,10/21/2025,262,RTGS,Yes,Completed
S18895,P22183,C14980,A0236,10/30/2023,6/4/2026,948,NEFT,Yes,Pending
S18896,P05803,C15327,A0022,10/10/2024,1/2/2026,449,Cash,Yes,Completed
S18897,P01858,C19728,A0439,6/27/2025,10/12/2025,107,NEFT,Yes,Completed
S18898,P18625,C18632,A0476,3/4/2023,5/3/2025,791,Home Loan,No,Completed
S18899,P02171,C14003,A0002,2/1/2022,4/6/2026,1525,NEFT,Yes,Completed
S18900,P02840,C03674,A0329,3/30/2026,4/23/2026,24,Bank Loan,No,Completed
S18901,P27678,C17540,A0378,1/13/2025,4/1/2025,78,Cash,No,Completed
S18902,P18612,C08550,A0024,2/18/2022,8/10/2022,173,Bank Loan,Yes,Completed
S18903,P15409,C10494,A0149,9/11/2021,1/11/2022,122,Bank Loan,No,Completed
S18904,P22602,C06885,A0031,3/12/2023,2/27/2025,718,Home Loan,No,Completed
S18905,P06906,C11942,A0398,11/8/2025,6/9/2026,213,NEFT,Yes,Completed
S18906,P02841,C11939,A0121,12/4/2021,9/6/2025,1372,Bank Loan,Yes,Completed
S18907,P04697,C05205,A0364,3/3/2022,4/3/2023,396,Cash,Yes,Pending
S18908,P09245,C12038,A0383,4/25/2025,3/4/2026,313,Home Loan,Yes,Completed
S18909,P28243,C08142,A0112,1/4/2022,7/29/2024,937,UPI,No,Completed
S18910,P09064,C02807,A0351,11/26/2025,4/10/2026,135,NEFT,No,Completed
S18911,P03369,C00870,A0192,11/25/2024,5/21/2026,542,UPI,Yes,Completed
S18912,P26365,C12837,A0122,1/26/2023,3/27/2025,791,Home Loan,Yes,Completed
S18913,P05202,C14395,A0287,3/30/2026,5/30/2026,61,UPI,Yes,Completed
S18914,P13504,C01068,A0076,2/18/2025,1/6/2026,322,Cash,No,Completed
S18915,P22625,C09366,A0475,9/30/2021,7/16/2022,289,Cash,Yes,Pending
S18916,P27154,C01189,A0162,7/1/2025,10/24/2025,115,RTGS,No,Cancelled
S18917,P04574,C09708,A0187,12/12/2021,10/22/2022,314,Cash,Yes,Completed
S18918,P13269,C04047,A0233,10/12/2022,2/21/2024,497,UPI,Yes,Completed
S18919,P17569,C10744,A0431,2/27/2025,6/3/2026,461,Cash,No,Completed
S18920,P25358,C13195,A0170,6/2/2023,11/28/2023,179,NEFT,Yes,Completed
S18921,P24429,C10725,A0045,10/12/2022,1/28/2026,1204,Bank Loan,No,Cancelled
S18922,P27528,C09540,A0019,8/17/2024,9/5/2024,19,UPI,Yes,Completed
S18923,P29490,C13305,A0266,12/16/2022,4/9/2025,845,Cash,No,Completed
S18924,P08083,C03745,A0146,4/28/2026,6/2/2026,35,UPI,Yes,Completed
S18925,P03183,C17142,A0178,8/29/2021,4/5/2022,219,Cash,No,Completed
S18926,P02324,C14902,A0228,6/5/2025,9/23/2025,110,Bank Loan,Yes,Completed
S18927,P25118,C07633,A0185,12/29/2023,2/26/2025,425,NEFT,Yes,Completed
S18928,P23767,C03123,A0220,5/12/2025,2/14/2026,278,Bank Loan,Yes,Completed
S18929,P24876,C15720,A0218,3/26/2026,5/22/2026,57,Bank Loan,Yes,Completed
S18930,P21083,C04593,A0335,2/14/2025,9/5/2025,203,RTGS,No,Pending
S18931,P00971,C13587,A0275,11/26/2023,1/15/2026,781,RTGS,No,Completed
S18932,P02529,C15201,A0180,1/9/2024,11/29/2024,325,NEFT,No,Completed
S18933,P04313,C17844,A0166,7/4/2024,5/16/2025,316,NEFT,Yes,Completed
S18934,P28883,C07720,A0128,11/2/2024,3/19/2026,502,Cash,Yes,Completed
S18935,P18323,C05848,A0392,5/9/2022,9/26/2024,871,Cash,No,Completed
S18936,P08760,C00360,A0308,1/16/2025,3/6/2025,49,RTGS,Yes,Completed
S18937,P05901,C09695,A0325,6/30/2022,7/8/2022,8,Bank Loan,Yes,Completed
S18938,P27456,C19560,A0387,7/29/2022,11/28/2025,1218,Cash,No,Completed
S18939,P07056,C09135,A0286,7/31/2023,9/10/2025,772,Home Loan,No,Cancelled
S18940,P20113,C18100,A0036,3/14/2023,8/21/2024,526,Cash,Yes,Completed
S18941,P00005,C19182,A0334,1/31/2024,6/1/2026,852,UPI,No,Completed
S18942,P10559,C05258,A0330,12/28/2021,2/16/2022,50,Cash,Yes,Completed
S18943,P06049,C06303,A0409,12/18/2023,5/20/2026,884,Bank Loan,No,Completed
S18944,P18430,C15207,A0222,9/5/2024,7/28/2025,326,Home Loan,Yes,Completed
S18945,P01844,C04810,A0422,4/20/2023,8/8/2023,110,NEFT,No,Completed
S18946,P22662,C14998,A0153,2/7/2022,6/17/2025,1226,Bank Loan,Yes,Pending
S18947,P09184,C17223,A0497,6/12/2024,4/21/2025,313,Cash,No,Completed
S18948,P16184,C08121,A0299,1/20/2026,4/1/2026,71,UPI,Yes,Completed
S18949,P25714,C00691,A0075,3/31/2026,6/13/2026,74,UPI,No,Completed
S18950,P00363,C00461,A0426,3/31/2025,5/5/2026,400,NEFT,Yes,Completed
S18951,P26929,C08529,A0299,2/25/2025,5/9/2025,73,Home Loan,Yes,Completed
S18952,P20823,C02399,A0485,1/23/2024,2/17/2024,25,Home Loan,Yes,Completed
S18953,P24832,C05792,A0147,3/24/2025,5/9/2025,46,UPI,No,Completed
S18954,P00956,C03428,A0121,11/23/2022,7/25/2025,975,RTGS,Yes,Cancelled
S18955,P19373,C13609,A0092,12/10/2023,7/4/2024,207,NEFT,Yes,Completed
S18956,P03401,C06816,A0399,4/23/2026,5/27/2026,34,NEFT,No,Completed
S18957,P23691,C13420,A0186,12/4/2021,1/21/2023,413,Home Loan,Yes,Completed
S18958,P19537,C00775,A0071,9/21/2023,1/15/2025,482,Home Loan,No,Pending
S18959,P22790,C05154,A0376,5/13/2026,7/2/2026,50,UPI,No,Completed
S18960,P15864,C18927,A0350,5/7/2026,5/28/2026,21,Home Loan,Yes,Completed
S18961,P12750,C12238,A0477,7/25/2024,4/29/2026,643,Cash,No,Pending
S18962,P02341,C19774,A0489,12/30/2021,9/3/2023,612,Cash,No,Completed
S18963,P21053,C00349,A0292,5/23/2023,2/17/2024,270,UPI,No,Completed
S18964,P24216,C11629,A0007,7/28/2024,8/22/2024,25,NEFT,Yes,Pending
S18965,P00686,C09750,A0333,3/4/2026,7/1/2026,119,UPI,Yes,Completed
S18966,P23135,C03421,A0455,5/25/2023,7/28/2024,430,UPI,Yes,Completed
S18967,P03807,C12419,A0011,6/3/2025,12/15/2025,195,UPI,Yes,Pending
S18968,P11978,C07593,A0477,5/16/2025,6/21/2026,401,NEFT,Yes,Completed
S18969,P23556,C02283,A0477,8/26/2025,4/21/2026,238,Home Loan,No,Completed
S18970,P22724,C05607,A0123,1/17/2022,10/23/2022,279,Cash,No,Completed
S18971,P22041,C07252,A0177,12/22/2024,5/2/2025,131,NEFT,Yes,Completed
S18972,P03138,C19176,A0448,3/7/2024,6/27/2025,477,Home Loan,No,Completed
S18973,P09667,C09298,A0331,6/14/2024,3/15/2025,274,UPI,Yes,Completed
S18974,P13609,C06046,A0455,4/25/2026,4/29/2026,4,NEFT,No,Completed
S18975,P03107,C15107,A0313,4/10/2024,7/17/2024,98,Cash,Yes,Completed
S18976,P25215,C09049,A0379,6/13/2023,5/13/2024,335,NEFT,Yes,Completed
S18977,P12307,C07582,A0207,1/18/2023,5/17/2025,850,RTGS,Yes,Completed
S18978,P14007,C14415,A0003,6/26/2022,2/4/2026,1319,Cash,Yes,Completed
S18979,P29492,C02102,A0181,10/16/2023,9/3/2025,688,RTGS,No,Completed
S18980,P04141,C00372,A0127,3/5/2023,7/24/2024,507,Home Loan,No,Completed
S18981,P05333,C12190,A0021,10/19/2023,3/23/2024,156,UPI,No,Pending
S18982,P07569,C00957,A0499,1/10/2022,7/22/2023,558,NEFT,No,Completed
S18983,P13792,C02062,A0478,9/23/2022,12/31/2025,1195,UPI,Yes,Completed
S18984,P27776,C15614,A0482,11/2/2024,1/29/2026,453,Bank Loan,Yes,Pending
S18985,P24378,C09554,A0187,7/13/2025,1/27/2026,198,Bank Loan,No,Completed
S18986,P21738,C12303,A0289,11/19/2021,1/28/2025,1166,Cash,Yes,Completed
S18987,P18546,C05209,A0001,4/28/2023,12/2/2023,218,Bank Loan,Yes,Completed
S18988,P19905,C00293,A0171,7/28/2025,2/2/2026,189,RTGS,No,Cancelled
S18989,P11334,C03168,A0101,5/3/2023,8/21/2023,110,Home Loan,No,Pending
S18990,P12995,C05910,A0156,2/25/2024,2/25/2026,731,Home Loan,No,Completed
S18991,P27487,C15714,A0277,2/22/2022,3/10/2023,381,Home Loan,No,Completed
S18992,P02436,C18691,A0139,4/23/2026,6/10/2026,48,UPI,Yes,Completed
S18993,P25225,C14309,A0499,7/29/2025,5/18/2026,293,NEFT,Yes,Pending
S18994,P22830,C04963,A0334,4/8/2026,7/10/2026,93,Home Loan,No,Completed
S18995,P02675,C14227,A0104,8/3/2024,7/31/2025,362,Cash,Yes,Completed
S18996,P20486,C10031,A0290,10/3/2022,12/22/2023,445,Bank Loan,No,Completed
S18997,P29469,C17258,A0028,5/19/2025,9/16/2025,120,UPI,No,Completed
S18998,P24900,C07606,A0430,11/24/2023,7/5/2026,954,UPI,No,Completed
S18999,P04137,C12916,A0006,7/19/2025,1/19/2026,184,Home Loan,Yes,Completed
S19000,P19333,C13077,A0212,9/10/2023,5/27/2024,260,UPI,No,Completed
S19001,P09310,C18149,A0149,7/25/2022,5/18/2025,1028,NEFT,No,Completed
S19002,P25720,C15205,A0172,11/14/2021,4/27/2026,1625,RTGS,Yes,Completed
S19003,P20866,C12043,A0209,11/11/2025,2/18/2026,99,Home Loan,No,Completed
S19004,P20965,C09146,A0206,3/24/2025,3/30/2025,6,Bank Loan,No,Pending
S19005,P28880,C12226,A0299,9/16/2022,2/22/2023,159,NEFT,Yes,Completed
S19006,P06288,C03297,A0068,7/16/2025,6/17/2026,336,Home Loan,No,Completed
S19007,P28713,C07371,A0399,7/5/2023,2/28/2024,238,Home Loan,No,Completed
S19008,P13892,C13992,A0061,2/13/2026,2/17/2026,4,Home Loan,Yes,Completed
S19009,P25484,C14365,A0273,12/30/2021,3/20/2024,811,RTGS,Yes,Completed
S19010,P04484,C06412,A0389,10/5/2025,3/14/2026,160,Home Loan,No,Completed
S19011,P09617,C14797,A0124,3/6/2022,10/5/2024,944,NEFT,Yes,Completed
S19012,P02137,C03332,A0181,5/15/2022,7/28/2023,439,NEFT,Yes,Completed
S19013,P05938,C10597,A0482,6/27/2022,9/6/2022,71,Bank Loan,Yes,Completed
S19014,P24844,C19348,A0239,4/1/2025,4/3/2025,2,Bank Loan,Yes,Cancelled
S19015,P24157,C16939,A0310,11/15/2022,9/21/2025,1041,RTGS,Yes,Completed
S19016,P22588,C19906,A0300,11/14/2024,1/26/2025,73,NEFT,Yes,Completed
S19017,P21191,C16234,A0155,5/26/2024,10/3/2025,495,Home Loan,Yes,Completed
S19018,P19567,C14733,A0173,3/21/2024,3/1/2025,345,UPI,Yes,Completed
S19019,P26646,C10222,A0129,12/11/2023,5/16/2026,887,Home Loan,Yes,Completed
S19020,P11273,C14099,A0242,1/19/2024,1/26/2025,373,RTGS,Yes,Completed
S19021,P16380,C08633,A0289,6/7/2024,8/27/2025,446,RTGS,No,Completed
S19022,P10528,C11672,A0330,11/25/2025,4/18/2026,144,Home Loan,No,Completed
S19023,P21245,C13964,A0499,11/25/2025,6/29/2026,216,UPI,No,Completed
S19024,P10714,C05599,A0383,9/9/2024,4/28/2026,596,RTGS,Yes,Completed
S19025,P01355,C01493,A0263,8/3/2025,12/13/2025,132,Cash,Yes,Completed
S19026,P11127,C02452,A0123,5/18/2022,7/19/2023,427,Bank Loan,Yes,Completed
S19027,P00618,C08210,A0048,12/27/2022,10/21/2025,1029,Bank Loan,No,Cancelled
S19028,P02623,C02661,A0187,12/5/2025,5/17/2026,163,Bank Loan,Yes,Completed
S19029,P03628,C19375,A0174,12/30/2022,5/17/2026,1234,RTGS,No,Completed
S19030,P13354,C00583,A0370,1/17/2024,4/15/2026,819,Home Loan,No,Completed
S19031,P10791,C03207,A0398,11/7/2024,1/4/2026,423,UPI,Yes,Cancelled
S19032,P01153,C10938,A0251,1/18/2026,3/4/2026,45,RTGS,No,Completed
S19033,P08860,C08002,A0340,7/10/2023,8/28/2024,415,Cash,No,Completed
S19034,P11266,C05637,A0091,11/17/2025,12/28/2025,41,UPI,No,Completed
S19035,P27783,C19484,A0394,2/24/2025,8/21/2025,178,RTGS,No,Pending
S19036,P28762,C05876,A0482,9/23/2023,9/20/2025,728,NEFT,No,Completed
S19037,P12761,C13354,A0159,3/12/2024,10/25/2024,227,UPI,No,Completed
S19038,P26679,C16842,A0481,11/7/2025,12/26/2025,49,Cash,No,Completed
S19039,P27561,C10879,A0014,4/20/2025,9/3/2025,136,Home Loan,Yes,Pending
S19040,P22611,C06087,A0175,2/2/2025,12/5/2025,306,RTGS,No,Pending
S19041,P24662,C00601,A0177,4/3/2024,10/26/2025,571,Home Loan,Yes,Cancelled
S19042,P00628,C14135,A0457,5/14/2026,5/24/2026,10,UPI,Yes,Completed
S19043,P04235,C02231,A0153,3/14/2024,6/5/2024,83,Home Loan,No,Completed
S19044,P00614,C02703,A0393,10/18/2025,1/18/2026,92,UPI,No,Completed
S19045,P02061,C04668,A0046,1/13/2022,10/31/2022,291,Bank Loan,Yes,Completed
S19046,P12031,C00993,A0487,5/27/2022,5/2/2026,1436,Cash,No,Completed
S19047,P27797,C09943,A0435,5/30/2023,10/7/2025,861,Bank Loan,Yes,Completed
S19048,P00134,C06654,A0164,2/8/2022,2/1/2025,1089,Home Loan,No,Cancelled
S19049,P12326,C15666,A0119,7/28/2022,4/23/2023,269,Bank Loan,No,Completed
S19050,P23030,C14922,A0082,11/13/2022,2/28/2024,472,Bank Loan,No,Completed
S19051,P16303,C01607,A0047,7/10/2022,3/15/2025,979,Cash,Yes,Completed
S19052,P02101,C07732,A0126,10/12/2024,5/18/2026,583,Home Loan,Yes,Completed
S19053,P15521,C18711,A0362,11/1/2021,8/25/2024,1028,Bank Loan,No,Completed
S19054,P15629,C09635,A0361,12/27/2021,9/7/2024,985,Bank Loan,No,Completed
S19055,P24113,C14824,A0089,11/28/2025,12/19/2025,21,NEFT,No,Completed
S19056,P13383,C08429,A0246,9/25/2023,7/9/2024,288,Cash,Yes,Completed
S19057,P22547,C17713,A0268,12/25/2024,7/3/2026,555,NEFT,No,Completed
S19058,P11187,C16137,A0424,1/13/2024,3/11/2026,788,Cash,Yes,Completed
S19059,P00159,C17675,A0406,8/20/2024,4/16/2025,239,Home Loan,Yes,Completed
S19060,P14447,C07595,A0263,3/3/2026,3/20/2026,17,Home Loan,Yes,Completed
S19061,P20742,C05741,A0025,9/12/2024,11/17/2024,66,RTGS,No,Completed
S19062,P05331,C02278,A0023,4/22/2025,8/7/2025,107,Home Loan,No,Cancelled
S19063,P08342,C05038,A0295,1/18/2026,5/3/2026,105,RTGS,No,Completed
S19064,P05587,C08142,A0133,4/26/2023,6/7/2024,408,Cash,Yes,Completed
S19065,P18372,C13537,A0197,7/1/2022,8/2/2022,32,UPI,No,Completed
S19066,P19881,C07394,A0237,6/10/2025,2/12/2026,247,Home Loan,Yes,Completed
S19067,P16431,C13456,A0196,9/15/2025,5/26/2026,253,Cash,Yes,Completed
S19068,P08981,C13775,A0430,6/21/2024,1/31/2026,589,RTGS,No,Completed
S19069,P03523,C03065,A0216,5/4/2022,12/31/2025,1337,UPI,No,Completed
S19070,P19670,C04713,A0129,12/14/2025,5/22/2026,159,Home Loan,Yes,Pending
S19071,P26339,C01816,A0494,8/8/2025,4/16/2026,251,NEFT,Yes,Completed
S19072,P07111,C11170,A0203,9/22/2025,10/12/2025,20,Cash,No,Completed
S19073,P18825,C12053,A0345,4/9/2026,4/14/2026,5,Home Loan,No,Completed
S19074,P08438,C14364,A0406,11/11/2021,7/2/2024,964,Bank Loan,Yes,Completed
S19075,P27264,C01542,A0027,5/30/2023,10/28/2023,151,Home Loan,Yes,Cancelled
S19076,P27009,C19873,A0109,9/18/2025,12/23/2025,96,RTGS,Yes,Completed
S19077,P18230,C11584,A0141,10/29/2022,2/15/2024,474,UPI,No,Completed
S19078,P23336,C08843,A0180,4/21/2023,9/30/2025,893,Cash,No,Completed
S19079,P12542,C13420,A0318,8/2/2025,2/2/2026,184,NEFT,No,Pending
S19080,P05208,C19423,A0156,10/19/2022,2/25/2026,1225,Cash,No,Completed
S19081,P15427,C05132,A0403,2/14/2023,8/22/2025,920,Home Loan,Yes,Pending
S19082,P02131,C16250,A0006,11/30/2021,3/25/2024,846,RTGS,No,Completed
S19083,P17770,C12348,A0425,2/18/2025,5/6/2025,77,UPI,No,Completed
S19084,P26957,C12145,A0298,12/20/2023,6/19/2024,182,Bank Loan,Yes,Completed
S19085,P01382,C05325,A0437,7/28/2024,10/15/2024,79,Bank Loan,No,Completed
S19086,P05426,C14815,A0172,11/7/2025,12/28/2025,51,NEFT,No,Completed
S19087,P18064,C19377,A0043,12/30/2025,5/16/2026,137,Home Loan,Yes,Completed
S19088,P12300,C09812,A0176,2/24/2024,9/24/2024,213,Home Loan,No,Completed
S19089,P03676,C19909,A0315,2/28/2024,1/9/2026,681,RTGS,No,Completed
S19090,P07518,C06290,A0105,9/4/2021,10/25/2025,1512,NEFT,No,Completed
S19091,P23769,C11230,A0159,4/29/2026,7/6/2026,68,Bank Loan,No,Cancelled
S19092,P17430,C19533,A0190,4/28/2022,7/10/2026,1534,NEFT,No,Pending
S19093,P28865,C03123,A0235,5/19/2023,11/21/2025,917,NEFT,Yes,Completed
S19094,P09994,C18245,A0008,9/20/2022,1/20/2026,1218,Home Loan,Yes,Completed
S19095,P19134,C05699,A0107,9/18/2021,11/29/2021,72,RTGS,Yes,Completed
S19096,P23903,C19440,A0087,8/28/2022,11/14/2022,78,Cash,No,Completed
S19097,P16181,C13927,A0353,9/4/2022,8/25/2024,721,Home Loan,No,Completed
S19098,P02902,C08053,A0027,4/28/2022,9/29/2025,1250,NEFT,No,Completed
S19099,P23381,C02135,A0242,6/29/2024,4/9/2025,284,Home Loan,Yes,Pending
S19100,P00755,C02012,A0167,10/29/2024,3/12/2026,499,UPI,No,Completed
S19101,P00836,C02827,A0448,1/3/2024,1/13/2026,741,NEFT,Yes,Completed
S19102,P13387,C02894,A0194,3/5/2024,12/31/2024,301,Home Loan,Yes,Completed
S19103,P13548,C15551,A0480,2/26/2022,6/23/2026,1578,Cash,No,Completed
S19104,P10821,C03010,A0445,1/3/2026,6/18/2026,166,Cash,Yes,Completed
S19105,P04206,C04111,A0426,3/19/2022,8/30/2023,529,Home Loan,No,Completed
S19106,P27217,C13852,A0054,4/8/2026,4/21/2026,13,Cash,Yes,Completed
S19107,P29477,C05639,A0330,5/15/2022,12/28/2023,592,RTGS,Yes,Completed
S19108,P12013,C12537,A0027,2/12/2025,4/5/2025,52,Cash,No,Completed
S19109,P27682,C19044,A0386,8/5/2021,3/30/2026,1698,Home Loan,No,Completed
S19110,P06130,C00790,A0415,12/29/2024,4/5/2025,97,Bank Loan,No,Completed
S19111,P11687,C15315,A0367,2/26/2026,3/14/2026,16,Home Loan,No,Completed
S19112,P13740,C19793,A0451,6/3/2025,1/30/2026,241,RTGS,No,Cancelled
S19113,P25310,C15605,A0041,12/8/2021,6/30/2025,1300,Cash,No,Completed
S19114,P13186,C14843,A0262,9/13/2022,11/18/2025,1162,Bank Loan,No,Completed
S19115,P13686,C12798,A0229,2/23/2023,1/27/2026,1069,RTGS,No,Completed
S19116,P19570,C13398,A0140,10/12/2023,10/15/2024,369,NEFT,No,Pending
S19117,P15326,C04419,A0275,12/22/2023,3/2/2025,436,Bank Loan,Yes,Completed
S19118,P20132,C08390,A0223,9/8/2023,2/20/2026,896,UPI,Yes,Completed
S19119,P24330,C04232,A0343,3/28/2024,12/14/2024,261,Bank Loan,Yes,Cancelled
S19120,P16214,C10913,A0186,6/26/2025,5/26/2026,334,Cash,No,Completed
S19121,P14091,C04490,A0422,7/15/2023,8/27/2023,43,Cash,No,Completed
S19122,P20847,C17124,A0344,9/2/2025,4/28/2026,238,UPI,Yes,Pending
S19123,P06747,C18062,A0462,5/9/2022,12/28/2024,964,Cash,No,Completed
S19124,P12812,C19074,A0226,8/11/2024,5/4/2026,631,Cash,Yes,Completed
S19125,P15507,C13142,A0250,1/27/2026,2/17/2026,21,NEFT,No,Completed
S19126,P09378,C09201,A0054,7/18/2021,6/2/2024,1050,Cash,Yes,Pending
S19127,P18594,C18548,A0237,10/30/2023,5/31/2025,579,UPI,No,Completed
S19128,P23589,C16711,A0102,4/25/2024,7/15/2025,446,NEFT,Yes,Completed
S19129,P20274,C06540,A0330,2/24/2024,5/29/2025,460,Home Loan,Yes,Completed
S19130,P18150,C01800,A0046,8/3/2021,3/6/2024,946,NEFT,Yes,Completed
S19131,P00450,C16903,A0406,11/21/2024,4/6/2025,136,RTGS,Yes,Completed
S19132,P16904,C09808,A0211,3/10/2025,6/28/2026,475,NEFT,No,Completed
S19133,P04097,C10366,A0481,9/19/2023,2/21/2024,155,Cash,Yes,Completed
S19134,P02824,C16583,A0420,12/26/2024,2/26/2025,62,NEFT,No,Pending
S19135,P21108,C15697,A0149,5/21/2022,10/14/2023,511,UPI,No,Completed
S19136,P14876,C16275,A0471,1/15/2022,1/8/2026,1454,UPI,No,Completed
S19137,P13574,C15483,A0333,10/22/2024,6/8/2026,594,Cash,No,Completed
S19138,P16915,C13645,A0317,10/9/2023,4/30/2025,569,Cash,Yes,Completed
S19139,P08736,C15561,A0436,6/30/2022,3/3/2024,612,RTGS,No,Completed
S19140,P27227,C14987,A0374,2/9/2024,1/10/2025,336,Cash,No,Completed
S19141,P16497,C02025,A0099,11/13/2022,8/21/2025,1012,NEFT,Yes,Completed
S19142,P22301,C17394,A0377,11/5/2024,12/23/2025,413,Home Loan,No,Completed
S19143,P25843,C11069,A0200,4/14/2023,9/20/2023,159,RTGS,Yes,Completed
S19144,P02850,C03896,A0101,12/30/2021,8/27/2025,1336,UPI,No,Completed
S19145,P12377,C06508,A0190,2/26/2025,7/12/2025,136,NEFT,Yes,Completed
S19146,P13791,C12933,A0480,5/20/2023,1/21/2024,246,Home Loan,No,Completed
S19147,P14219,C05450,A0290,10/10/2025,6/29/2026,262,UPI,Yes,Completed
S19148,P19896,C10385,A0142,8/5/2023,7/13/2024,343,Cash,No,Completed
S19149,P11422,C17816,A0205,5/20/2022,7/8/2024,780,Bank Loan,Yes,Pending
S19150,P09445,C18705,A0140,3/12/2025,4/8/2026,392,NEFT,No,Completed
S19151,P01862,C05078,A0258,7/30/2023,8/24/2023,25,Home Loan,Yes,Completed
S19152,P18275,C19524,A0438,7/1/2025,12/10/2025,162,Bank Loan,No,Pending
S19153,P26473,C12226,A0309,11/28/2025,5/11/2026,164,Cash,No,Cancelled
S19154,P11222,C10768,A0018,2/14/2023,2/19/2024,370,Cash,No,Completed
S19155,P15503,C07284,A0405,4/16/2025,11/2/2025,200,RTGS,No,Cancelled
S19156,P03224,C19819,A0314,3/22/2023,3/29/2026,1103,NEFT,No,Completed
S19157,P05653,C19488,A0490,8/8/2021,9/13/2022,401,NEFT,No,Completed
S19158,P11734,C11382,A0244,8/25/2025,12/28/2025,125,NEFT,Yes,Completed
S19159,P06558,C13503,A0066,11/6/2024,4/1/2025,146,Cash,Yes,Completed
S19160,P26011,C06386,A0253,12/30/2022,10/19/2024,659,Cash,No,Completed
S19161,P24998,C06802,A0403,12/9/2021,2/25/2025,1174,Home Loan,Yes,Completed
S19162,P02818,C11678,A0228,10/6/2023,11/4/2025,760,NEFT,Yes,Completed
S19163,P23152,C08235,A0059,6/21/2024,11/14/2025,511,NEFT,No,Completed
S19164,P12967,C05511,A0050,2/24/2023,12/10/2023,289,Cash,Yes,Pending
S19165,P02993,C18631,A0060,3/18/2024,1/15/2026,668,RTGS,Yes,Completed
S19166,P02066,C02760,A0296,12/2/2021,5/25/2025,1270,Bank Loan,No,Completed
S19167,P08200,C01481,A0307,10/28/2022,6/4/2023,219,Cash,Yes,Completed
S19168,P21088,C19469,A0458,2/21/2025,11/24/2025,276,Home Loan,Yes,Completed
S19169,P15057,C01609,A0158,3/24/2024,6/27/2025,460,RTGS,No,Completed
S19170,P00490,C10744,A0467,9/15/2022,4/18/2023,215,Cash,No,Completed
S19171,P26910,C10391,A0361,11/10/2021,2/16/2026,1559,Home Loan,No,Completed
S19172,P11651,C17053,A0156,4/7/2024,2/19/2025,318,Bank Loan,Yes,Completed
